ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,THE RIVERSIDE GROUP  LTD,04-Apr-25,217.25 ,EXTRA CARE HOUSING EXPENDITURE,V002398574
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,THE RIVERSIDE GROUP  LTD,04-Apr-25,355.50 ,EXTRA CARE HOUSING EXPENDITURE,V002398575
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,THE RIVERSIDE GROUP  LTD,04-Apr-25,163.32 ,EXTRA CARE HOUSING EXPENDITURE,V002398576
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,PREMIER CARE LTD,04-Apr-25,575.91 ,HOME CARE - ADULT SERVICES,V002398577
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC TRADING,04-Apr-25,407.16 ,HOME CARE - ADULT SERVICES,V002398578
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,DALE CARE AND SUPPORT LTD,04-Apr-25,71.93 ,HOME CARE - ADULT SERVICES,V002398579
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,DALE CARE AND SUPPORT LTD,04-Apr-25,876.53 ,HOME CARE - ADULT SERVICES,V002398580
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,THE RIVERSIDE GROUP  LTD,04-Apr-25,385.13 ,EXTRA CARE HOUSING EXPENDITURE,V002398581
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,THE RIVERSIDE GROUP  LTD,04-Apr-25,597.44 ,EXTRA CARE HOUSING EXPENDITURE,V002398582
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,THE RIVERSIDE GROUP  LTD,04-Apr-25,163.32 ,EXTRA CARE HOUSING EXPENDITURE,V002398583
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,ACRE HOMECARE LTD,04-Apr-25,302.20 ,HOME CARE - ADULT SERVICES,V002398584
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,HOMECARE FOR YOU LTD,04-Apr-25,419.15 ,HOME CARE - ADULT SERVICES,V002398585
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,THE RIVERSIDE GROUP  LTD,04-Apr-25,335.75 ,EXTRA CARE HOUSING EXPENDITURE,V002398586
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,THE RIVERSIDE GROUP  LTD,04-Apr-25,671.50 ,EXTRA CARE HOUSING EXPENDITURE,V002398587
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,THE RIVERSIDE GROUP  LTD,04-Apr-25,163.32 ,EXTRA CARE HOUSING EXPENDITURE,V002398588
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CARE 4 U,04-Apr-25,569.80 ,HOME CARE - ADULT SERVICES,V002398589
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CALDERDALE HOMECARE LTD,04-Apr-25,"1,380.50 ",HOME CARE - ADULT SERVICES,V002398590
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CHERISH UK LTD,04-Apr-25,467.56 ,HOME CARE - ADULT SERVICES,V002398591
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC TRADING,04-Apr-25,633.36 ,HOME CARE - ADULT SERVICES,V002398592
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CARE 4 U,04-Apr-25,464.84 ,HOME CARE - ADULT SERVICES,V002398593
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COMMUNITY CARE LINE SERVICES,04-Apr-25,"1,024.46 ",HOME CARE - ADULT SERVICES,V002398594
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COMMUNITY CARE LINE SERVICES,04-Apr-25,"1,473.24 ",HOME CARE - ADULT SERVICES,V002398595
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CARE 4 U,04-Apr-25,213.31 ,HOME CARE - ADULT SERVICES,V002398596
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,BEVAN CARE LTD,04-Apr-25,305.37 ,HOME CARE - ADULT SERVICES,V002398597
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,WILLOW TREE SUPPORT,04-Apr-25,904.80 ,HOME CARE - ADULT SERVICES,V002398598
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,WILLOW TREE SUPPORT,04-Apr-25,678.60 ,HOME CARE - ADULT SERVICES,V002398599
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COTTAGE HOMECARE SERVICES,04-Apr-25,891.00 ,HOME CARE - ADULT SERVICES,V002398600
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COTTAGE HOMECARE SERVICES,04-Apr-25,"3,097.36 ",HOME CARE - ADULT SERVICES,V002398601
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,DALE CARE AND SUPPORT LTD,04-Apr-25,818.84 ,HOME CARE - ADULT SERVICES,V002398602
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,DALE CARE AND SUPPORT LTD,04-Apr-25,"3,313.83 ",HOME CARE - ADULT SERVICES,V002398603
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,BEVAN CARE LTD,04-Apr-25,135.72 ,HOME CARE - ADULT SERVICES,V002398604
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COMMUNITY CARE LINE SERVICES,04-Apr-25,159.24 ,HOME CARE - ADULT SERVICES,V002398605
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CARE 4 U,04-Apr-25,655.98 ,HOME CARE - ADULT SERVICES,V002398606
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,HG CARE SERVICES LTD,04-Apr-25,584.27 ,HOME CARE - ADULT SERVICES,V002398607
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,HG CARE SERVICES LTD,04-Apr-25,590.38 ,HOME CARE - ADULT SERVICES,V002398608
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COMMUNITY CARE LINE SERVICES,04-Apr-25,"1,333.00 ",HOME CARE - ADULT SERVICES,V002398609
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CALDERDALE HOMECARE LTD,04-Apr-25,803.91 ,HOME CARE - ADULT SERVICES,V002398610
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,PREMIER CARE LTD,04-Apr-25,"1,235.28 ",HOME CARE - ADULT SERVICES,V002398611
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CARE 4 U,04-Apr-25,347.90 ,HOME CARE - ADULT SERVICES,V002398612
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COMFORT CALL LTD,04-Apr-25,818.17 ,HOME CARE - ADULT SERVICES,V002398613
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,SHABACH HEALTHCARE LTD,04-Apr-25,669.55 ,HOME CARE - ADULT SERVICES,V002398614
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,HOMECARE FOR YOU LTD,04-Apr-25,315.55 ,HOME CARE - ADULT SERVICES,V002398615
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,THE RIVERSIDE GROUP  LTD,04-Apr-25,276.50 ,EXTRA CARE HOUSING EXPENDITURE,V002398616
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,THE RIVERSIDE GROUP  LTD,04-Apr-25,671.50 ,EXTRA CARE HOUSING EXPENDITURE,V002398617
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,THE RIVERSIDE GROUP  LTD,04-Apr-25,163.32 ,EXTRA CARE HOUSING EXPENDITURE,V002398618
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COMFORT CALL LTD,04-Apr-25,"3,146.22 ",HOME CARE - ADULT SERVICES,V002398619
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC TRADING,04-Apr-25,361.92 ,HOME CARE - ADULT SERVICES,V002398620
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CARE 4 U,04-Apr-25,415.53 ,HOME CARE - ADULT SERVICES,V002398621
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,DALE CARE AND SUPPORT LTD,04-Apr-25,135.72 ,HOME CARE - ADULT SERVICES,V002398622
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CHERISH UK LTD,04-Apr-25,135.72 ,HOME CARE - ADULT SERVICES,V002398623
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,PREMIER CARE LTD,04-Apr-25,843.73 ,HOME CARE - ADULT SERVICES,V002398624
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,SHABACH HEALTHCARE LTD,04-Apr-25,"3,277.64 ",HOME CARE - ADULT SERVICES,V002398625
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,HOMECARE FOR YOU LTD,04-Apr-25,260.13 ,HOME CARE - ADULT SERVICES,V002398626
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,HOMECARE FOR YOU LTD,04-Apr-25,36.64 ,HOME CARE - ADULT SERVICES,V002398627
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CARE 4 U,04-Apr-25,"1,126.48 ",HOME CARE - ADULT SERVICES,V002398628
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COMMUNITY CARE LINE SERVICES,04-Apr-25,-472.31 ,HOME CARE - ADULT SERVICES,V002398629
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COMMUNITY CARE LINE SERVICES,04-Apr-25,"1,622.30 ",HOME CARE - ADULT SERVICES,V002398630
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CARE 4 U,04-Apr-25,85.96 ,HOME CARE - ADULT SERVICES,V002398631
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CARE 4 U,04-Apr-25,522.97 ,HOME CARE - ADULT SERVICES,V002398632
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CHERISH UK LTD,04-Apr-25,526.82 ,HOME CARE - ADULT SERVICES,V002398633
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COMMUNITY CARE LINE SERVICES,04-Apr-25,32.80 ,HOME CARE - ADULT SERVICES,V002398634
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,HOMECARE FOR YOU LTD,04-Apr-25,237.51 ,HOME CARE - ADULT SERVICES,V002398635
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CALDERDALE HOMECARE LTD,04-Apr-25,639.92 ,HOME CARE - ADULT SERVICES,V002398636
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,BEVAN CARE LTD,04-Apr-25,360.56 ,HOME CARE - ADULT SERVICES,V002398637
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CARE 4 U,04-Apr-25,684.71 ,HOME CARE - ADULT SERVICES,V002398638
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CALDERDALE HOMECARE LTD,04-Apr-25,142.05 ,HOME CARE - ADULT SERVICES,V002398639
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CALDERDALE HOMECARE LTD,04-Apr-25,184.81 ,HOME CARE - ADULT SERVICES,V002398640
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CARE 4 U,04-Apr-25,597.39 ,HOME CARE - ADULT SERVICES,V002398641
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,HOMECARE FOR YOU LTD,04-Apr-25,"1,116.30 ",HOME CARE - ADULT SERVICES,V002398642
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CALDERDALE HOMECARE LTD,04-Apr-25,750.53 ,HOME CARE - ADULT SERVICES,V002398643
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CARE 4 U,04-Apr-25,"1,230.30 ",HOME CARE - ADULT SERVICES,V002398644
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COMFORT CALL LTD,04-Apr-25,197.25 ,HOME CARE - ADULT SERVICES,V002398645
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,DALE CARE AND SUPPORT LTD,04-Apr-25,136.17 ,HOME CARE - ADULT SERVICES,V002398646
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,DALE CARE AND SUPPORT LTD,04-Apr-25,424.13 ,HOME CARE - ADULT SERVICES,V002398647
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,ACRE HOMECARE LTD,04-Apr-25,633.81 ,HOME CARE - ADULT SERVICES,V002398648
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COMMUNITY CARE LINE SERVICES,04-Apr-25,430.23 ,HOME CARE - ADULT SERVICES,V002398649
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CHERISH UK LTD,04-Apr-25,966.33 ,HOME CARE - ADULT SERVICES,V002398650
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CHERISH UK LTD,04-Apr-25,135.27 ,HOME CARE - ADULT SERVICES,V002398651
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CARE 4 U,04-Apr-25,"1,436.37 ",HOME CARE - ADULT SERVICES,V002398652
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,DALE CARE AND SUPPORT LTD,04-Apr-25,601.01 ,HOME CARE - ADULT SERVICES,V002398653
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,DALE CARE AND SUPPORT LTD,04-Apr-25,"3,127.22 ",HOME CARE - ADULT SERVICES,V002398654
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CALDERDALE HOMECARE LTD,04-Apr-25,962.93 ,HOME CARE - ADULT SERVICES,V002398655
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,HOMECARE FOR YOU LTD,04-Apr-25,"1,137.79 ",HOME CARE - ADULT SERVICES,V002398656
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,HOMECARE FOR YOU LTD,04-Apr-25,584.50 ,HOME CARE - ADULT SERVICES,V002398657
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CHERISH UK LTD,04-Apr-25,71.71 ,HOME CARE - ADULT SERVICES,V002398658
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,PREMIER CARE LTD,04-Apr-25,441.77 ,HOME CARE - ADULT SERVICES,V002398659
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COMMUNITY CARE LINE SERVICES,04-Apr-25,"1,220.35 ",HOME CARE - ADULT SERVICES,V002398660
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COMFORT CALL LTD,04-Apr-25,30.99 ,HOME CARE - ADULT SERVICES,V002398661
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COMMUNITY CARE LINE SERVICES,04-Apr-25,481.81 ,HOME CARE - ADULT SERVICES,V002398662
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COTTAGE HOMECARE SERVICES,04-Apr-25,514.83 ,HOME CARE - ADULT SERVICES,V002398663
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CHERISH UK LTD,04-Apr-25,399.70 ,HOME CARE - ADULT SERVICES,V002398664
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,PREMIER CARE LTD,04-Apr-25,180.96 ,HOME CARE - ADULT SERVICES,V002398665
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COMMUNITY CARE LINE SERVICES,04-Apr-25,145.90 ,HOME CARE - ADULT SERVICES,V002398666
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,PREMIER CARE LTD,04-Apr-25,733.11 ,HOME CARE - ADULT SERVICES,V002398667
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,PREMIER CARE LTD,04-Apr-25,"2,873.42 ",HOME CARE - ADULT SERVICES,V002398668
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CALDERDALE HOMECARE LTD,04-Apr-25,"1,203.84 ",HOME CARE - ADULT SERVICES,V002398669
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CHERISH UK LTD,04-Apr-25,476.83 ,HOME CARE - ADULT SERVICES,V002398670
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CALDERDALE HOMECARE LTD,04-Apr-25,266.92 ,HOME CARE - ADULT SERVICES,V002398671
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC TRADING,04-Apr-25,271.44 ,HOME CARE - ADULT SERVICES,V002398672
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,PREMIER CARE LTD,04-Apr-25,899.82 ,HOME CARE - ADULT SERVICES,V002398673
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CALDERDALE HOMECARE LTD,04-Apr-25,190.46 ,HOME CARE - ADULT SERVICES,V002398674
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CARE 4 U,04-Apr-25,210.59 ,ASSESSMENT HOME CARE - ADULT SERVICES,V002398675
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,ACRE HOMECARE LTD,04-Apr-25,135.72 ,HOME CARE - ADULT SERVICES,V002398676
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CALDERDALE HOMECARE LTD,04-Apr-25,355.81 ,HOME CARE - ADULT SERVICES,V002398677
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COMFORT CALL LTD,04-Apr-25,147.03 ,HOME CARE - ADULT SERVICES,V002398678
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,BEVAN CARE LTD,04-Apr-25,395.85 ,HOME CARE - ADULT SERVICES,V002398679
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,COMMUNITY CARE LINE SERVICES,04-Apr-25,617.53 ,HOME CARE - ADULT SERVICES,V002398680
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,DALE CARE AND SUPPORT LTD,04-Apr-25,955.70 ,HOME CARE - ADULT SERVICES,V002398681
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,ROUTES HEALTHCARE NORTH LTD,04-Apr-25,650.33 ,HOME CARE - ADULT SERVICES,V002398682
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,HOMECARE FOR YOU LTD,04-Apr-25,142.96 ,HOME CARE - ADULT SERVICES,V002398683
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CARE 4 U,04-Apr-25,102.92 ,ASSESSMENT HOME CARE - ADULT SERVICES,V002398684
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CARE 4 U,04-Apr-25,177.11 ,ASSESSMENT HOME CARE - ADULT SERVICES,V002398685
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,PREMIER CARE LTD,04-Apr-25,193.40 ,ASSESSMENT HOME CARE - ADULT SERVICES,V002398686
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CALDERDALE HOMECARE LTD,04-Apr-25,126.22 ,HOME CARE - ADULT SERVICES,V002398687
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CHERISH UK LTD,04-Apr-25,129.61 ,HOME CARE - ADULT SERVICES,V002398688
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,CARE 4 U,04-Apr-25,218.97 ,HOME CARE - ADULT SERVICES,V002398689
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ADULT CARE LCO FUNCTIONS,BEVAN CARE LTD,04-Apr-25,24.20 ,HOME CARE - ADULT SERVICES,V002398690
ROCHDALE BOROUGH COUNCIL,16-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,FARGRO LTD,16-Apr-25,612.40 ,"TREES, SHRUBS, PLANTS",V002398691
ROCHDALE BOROUGH COUNCIL,16-Apr-25,PROPERTY AND HIGHWAYS,FW SHERRATT LTD,16-Apr-25,"9,878.00 ",ROADWORKS,V002398692
ROCHDALE BOROUGH COUNCIL,08-Apr-25,RESOURCES,CRITIQOM LIMITED,08-Apr-25,31.50 ,PRINTING & STATIONERY,V002398693
ROCHDALE BOROUGH COUNCIL,02-Apr-25,ECONOMY DIRECTORATE,J C MILLS & SON LIMITED,02-Apr-25,74.68 ,REPAIRS & ALTS OF BUILDINGS,V002398694
ROCHDALE BOROUGH COUNCIL,04-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,J C MILLS & SON LIMITED,04-Apr-25,447.00 ,REPAIRS & ALTS OF BUILDINGS,V002398695
ROCHDALE BOROUGH COUNCIL,04-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,J C MILLS & SON LIMITED,04-Apr-25,74.68 ,REPAIRS & ALTS OF BUILDINGS,V002398696
ROCHDALE BOROUGH COUNCIL,23-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,A AND D DOOR SYSTEMS LTD,23-Apr-25,89.00 ,REPAIRS & ALTS OF BUILDINGS,V002398697
ROCHDALE BOROUGH COUNCIL,16-Apr-25,EARLY HELP AND SCHOOLS,HOPWOOD HALL COLLEGE,16-Apr-25,"281,494.12 ",OTHER EST - SEN PROVISION,V002398698
ROCHDALE BOROUGH COUNCIL,23-Apr-25,ECONOMY DIRECTORATE,A AND D DOOR SYSTEMS LTD,23-Apr-25,89.00 ,REPAIRS & ALTS OF BUILDINGS,V002398699
ROCHDALE BOROUGH COUNCIL,23-Apr-25,ECONOMY DIRECTORATE,A AND D DOOR SYSTEMS LTD,23-Apr-25,315.00 ,REPAIRS & ALTS OF BUILDINGS,V002398700
ROCHDALE BOROUGH COUNCIL,04-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,J C MILLS & SON LIMITED,04-Apr-25,74.68 ,REPAIRS & ALTS OF BUILDINGS,V002398701
ROCHDALE BOROUGH COUNCIL,04-Apr-25,ECONOMY DIRECTORATE,J C MILLS & SON LIMITED,04-Apr-25,74.68 ,REPAIRS & ALTS OF BUILDINGS,V002398702
ROCHDALE BOROUGH COUNCIL,04-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,J C MILLS & SON LIMITED,04-Apr-25,74.68 ,REPAIRS & ALTS OF BUILDINGS,V002398703
ROCHDALE BOROUGH COUNCIL,04-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,J C MILLS & SON LIMITED,04-Apr-25,74.68 ,REPAIRS & ALTS OF BUILDINGS,V002398704
ROCHDALE BOROUGH COUNCIL,23-Apr-25,EARLY HELP AND SCHOOLS,YORKSHIRE PURCHASING ORGANISATION,23-Apr-25,69.99 ,ACTIVITIES,V002398706
ROCHDALE BOROUGH COUNCIL,02-Apr-25,ECONOMY DIRECTORATE,GTM ELECTRICAL SERVICES LIMITED,02-Apr-25,100.00 ,ELECTRICAL,V002398707
ROCHDALE BOROUGH COUNCIL,02-Apr-25,ECONOMY DIRECTORATE,LANCASHIRE LOCK AND SAFE COMPANY LIMITED,02-Apr-25,120.00 ,REPAIRS & ALTS OF BUILDINGS,V002398708
ROCHDALE BOROUGH COUNCIL,11-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,G A ELECTRICAL DISTRIBUTORS LIMITED,11-Apr-25,10.00 ,BUILDING MATERIALS,V002398709
ROCHDALE BOROUGH COUNCIL,15-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DDH FABRICATIONS NW LTD,15-Apr-25,220.00 ,BUILDING MATERIALS,V002398710
ROCHDALE BOROUGH COUNCIL,15-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,DDH FABRICATIONS NW LTD,15-Apr-25,500.00 ,BUILDING MATERIALS,V002398710
ROCHDALE BOROUGH COUNCIL,04-Apr-25,PROPERTY AND HIGHWAYS,KEN TAYLOR SUPPLIES LTD,04-Apr-25,78.00 ,MATERIAL - GENERAL,V002398711
ROCHDALE BOROUGH COUNCIL,23-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,HOWARTH TIMBER AND BUILDING SUPPLIES LTD,23-Apr-25,22.80 ,BUILDING MATERIALS,V002398712
ROCHDALE BOROUGH COUNCIL,28-Apr-25,PROPERTY AND HIGHWAYS,AECOM LIMITED,28-Apr-25,"1,250.00 ",CONSULTANTS FEES,V002398713
